gene_name,gene_length,nucleotide_overlap,median_coverage,mean_coverage,reads_mapped,num_nts_in_reads
mbm:BCGMEX_2521,807,122,0.0,0.14993804213135067,1,122
mbm:BCGMEX_1986,525,104,0.0,0.1961904761904762,1,104
mbm:BCGMEX_0068c,2238,150,0.0,0.06657730116175156,1,150
mbm:BCGMEX_0925c,1341,300,0.0,0.2222222222222222,2,300
mbm:BCGMEX_0828,957,103,0.0,0.10658307210031348,1,103
mbm:BCGMEX_0065,2940,150,0.0,0.05068027210884354,1,150
mbm:BCGMEX_3328c,666,150,0.0,0.22372372372372373,1,150
mbm:BCGMEX_3358,4542,150,0.0,0.032804931748128575,1,150
mbm:BCGMEX_1139c,258,150,1.0,0.5775193798449613,1,150
mbm:BCGMEX_2844,750,150,0.0,0.19866666666666666,1,150
mbm:BCGMEX_3854,765,150,0.0,0.19477124183006536,1,150
mbm:BCGMEX_3651c,624,73,0.0,0.11538461538461539,1,73
mbm:BCGMEX_3652,915,79,0.0,0.08524590163934426,1,79
mbm:BCGMEX_3886,849,300,0.0,0.3510011778563015,2,300
mbm:BCGMEX_2676c,1110,62,0.0,0.054954954954954956,1,62
mbm:BCGMEX_1352c,1608,150,0.0,0.09266169154228855,1,150
mbm:BCGMEX_2743c,2373,58,0.0,0.02402022756005057,1,58
mbm:BCGMEX_2410c,1962,150,0.0,0.07594291539245668,1,150
mbm:BCGMEX_1280c,3645,300,0.0,0.08175582990397805,2,300
mbm:BCGMEX_1444c,711,150,0.0,0.20956399437412096,1,150
mbm:BCGMEX_2747,450,150,0.0,0.33111111111111113,1,150
mbm:BCGMEX_3244,255,2,0.0,0.00392156862745098,1,2
mbm:BCGMEX_3245c,1506,87,0.0,0.057104913678618856,1,87
mbm:BCGMEX_0613c,1236,63,0.0,0.05016181229773463,1,63
mbm:BCGMEX_3090c,1644,150,0.0,0.09063260340632603,1,150
mbm:BCGMEX_3705,2316,150,0.0,0.06433506044905009,1,150
mbm:BCGMEX_1315,492,104,0.0,0.20934959349593496,1,104
mbm:BCGMEX_3679,516,143,0.0,0.2751937984496124,1,143
mbm:BCGMEX_1671,1062,150,0.0,0.14030131826741996,1,150
mbm:BCGMEX_0688,3951,150,0.0,0.03771197165274614,1,150
mbm:BCGMEX_2967c,1146,150,0.0,0.1300174520069808,1,150
mbm:BCGMEX_0089,663,150,0.0,0.22473604826546004,1,150
mbm:BCGMEX_2938c,3618,150,0.0,0.041182974018794914,1,150
mbm:BCGMEX_2554c,1206,300,0.0,0.2470978441127695,2,300
mbm:BCGMEX_3274c,645,150,0.0,0.2310077519379845,1,150
mbm:BCGMEX_1581,2904,150,0.0,0.05130853994490358,1,150
mbm:BCGMEX_1494,2541,150,0.0,0.05863833136560409,1,150
mbm:BCGMEX_1223,1206,150,0.0,0.12354892205638475,1,150
mbm:BCGMEX_1651c,3519,50,0.0,0.013924410343847685,1,50
mbm:BCGMEX_3981c,144,84,1.0,0.5763888888888888,1,84
mbm:BCGMEX_1416,1131,150,0.0,0.1317418213969938,1,150
mbm:BCGMEX_3924c,4584,150,0.0,0.0325043630017452,1,150
mbm:BCGMEX_3446c,1452,150,0.0,0.10261707988980716,1,150
mbm:BCGMEX_2537c,9210,150,0.0,0.016178067318132466,1,150
mbm:BCGMEX_1328,951,126,0.0,0.13144058885383805,1,126
mbm:BCGMEX_2755c,630,150,0.0,0.2365079365079365,1,150
mbm:BCGMEX_3338c,1506,150,0.0,0.09893758300132802,1,150
mbm:BCGMEX_0381c,2400,150,0.0,0.06208333333333333,1,150
mbm:BCGMEX_2307c,924,150,0.0,0.16125541125541126,1,150
mbm:BCGMEX_3102c,3333,5,0.0,0.0012001200120012002,1,5
mbm:BCGMEX_2112c,876,150,0.0,0.17009132420091325,1,150
mbm:BCGMEX_3880,756,150,0.0,0.1970899470899471,1,150
mbm:BCGMEX_3597c,912,150,0.0,0.16337719298245615,1,150
mbm:BCGMEX_0177,1548,150,0.0,0.0962532299741602,1,150
mbm:BCGMEX_3771,2505,150,0.0,0.05948103792415169,1,150
mbm:BCGMEX_3434c,393,150,0.0,0.3791348600508906,1,150
mbm:BCGMEX_0273c,3630,150,0.0,0.04104683195592287,1,150
mbm:BCGMEX_2051c,12456,150,0.0,0.011962106615285807,1,150
mbm:BCGMEX_1676,1062,150,0.0,0.14030131826741996,1,150
mbm:BCGMEX_0439c,594,150,0.0,0.25084175084175087,1,150
mbm:BCGMEX_2221,936,150,0.0,0.15918803418803418,1,150
mbm:BCGMEX_3307,1647,150,0.0,0.0904675166970249,1,150
mbm:BCGMEX_3857,3285,150,0.0,0.045357686453576865,1,150
mbm:BCGMEX_0918,1518,150,0.0,0.0981554677206851,1,150
mbm:BCGMEX_0976,1164,150,0.0,0.12800687285223367,1,150
mbm:BCGMEX_1138c,1101,150,0.0,0.13533151680290645,1,150
mbm:BCGMEX_1303c,1896,150,0.0,0.07858649789029536,1,150
mbm:BCGMEX_2835c,2439,150,0.0,0.06109061090610906,1,150
mbm:BCGMEX_1205,912,150,0.0,0.16337719298245615,1,150
mbm:BCGMEX_2384c,3015,150,0.0,0.0494195688225539,1,150
mbm:BCGMEX_3174,789,150,0.0,0.1888466413181242,1,150
mbm:BCGMEX_2457c,1464,150,0.0,0.10177595628415301,1,150
mbm:BCGMEX_3911,624,150,0.0,0.2387820512820513,1,150
mbm:BCGMEX_2158c,1575,150,0.0,0.0946031746031746,1,150
mbm:BCGMEX_0172,1665,87,0.0,0.05165165165165165,1,87
mbm:BCGMEX_1154,1401,150,0.0,0.10635260528194147,1,150
mbm:BCGMEX_3284c,1398,150,0.0,0.10658082975679542,1,150
saca:FFV09_14105,1209,5,0.0,0.0033085194375516956,1,5
saca:FFV09_14110,1059,99,0.0,0.09254013220018886,1,99
saca:FFV09_06065,5259,150,0.0,0.02833238258223997,1,150
saca:FFV09_06820,1068,150,0.0,0.13951310861423222,1,150
saca:FFV09_13730,1410,300,0.0,0.21134751773049645,2,300
saca:FFV09_07335,420,4,0.0,0.007142857142857143,1,4
saca:FFV09_01125,519,150,0.0,0.28709055876685935,1,150
saca:FFV09_06590,2040,150,0.0,0.07303921568627451,1,150
saca:FFV09_10430,1236,102,0.0,0.08171521035598706,1,102
saca:FFV09_18830,525,150,0.0,0.2838095238095238,1,150
saca:FFV09_15770,1176,150,0.0,0.12670068027210885,1,150
saca:FFV09_02300,1134,1,0.0,0.0,1,1
saca:FFV09_09335,1551,150,0.0,0.09606705351386202,1,150
saca:FFV09_17400,801,150,0.0,0.18601747815230962,1,150
saca:FFV09_03810,513,150,0.0,0.290448343079922,1,150
saca:FFV09_07355,2214,150,0.0,0.06729900632339657,1,150
saca:FFV09_00595,915,150,0.0,0.1628415300546448,1,150
saca:FFV09_03445,1827,150,0.0,0.0815544608648057,1,150
saca:FFV09_05040,1734,150,0.0,0.08592848904267589,1,150
saca:FFV09_05815,750,150,0.0,0.19866666666666666,1,150
saca:FFV09_23025,1803,150,0.0,0.08264004437049362,1,150
saca:FFV09_09830,1725,146,0.0,0.08405797101449275,1,146
saca:FFV09_14530,1722,150,0.0,0.08652729384436701,1,150
saca:FFV09_03190,912,47,0.0,0.05043859649122807,1,47
saca:FFV09_03195,945,76,0.0,0.07936507936507936,1,76
saca:FFV09_11135,1353,150,0.0,0.11012564671101256,1,150
saca:FFV09_01635,831,150,0.0,0.1793020457280385,1,150
saca:FFV09_18340,777,150,0.0,0.19176319176319176,1,150
saca:FFV09_16295,1293,150,0.0,0.11523588553750967,1,150
saca:FFV09_23300,1395,150,0.0,0.10681003584229391,1,150
saca:FFV09_18155,1002,60,0.0,0.05888223552894212,1,60
saca:FFV09_08935,681,48,0.0,0.06901615271659324,1,48
saca:FFV09_08940,810,43,0.0,0.05185185185185185,1,43
saca:FFV09_19660,1488,150,0.0,0.10013440860215053,1,150
saca:FFV09_06665,894,150,0.0,0.16666666666666666,1,150
saca:FFV09_18640,1674,142,0.0,0.08422939068100359,1,142
saca:FFV09_11270,645,150,0.0,0.2310077519379845,1,150
saca:FFV09_01985,837,150,0.0,0.17801672640382318,1,150
saca:FFV09_04040,1302,150,0.0,0.11443932411674347,1,150
saca:FFV09_11095,678,150,0.0,0.21976401179941002,1,150
saca:FFV09_07715,2079,75,0.0,0.035594035594035595,1,75
saca:FFV09_07720,471,26,0.0,0.05307855626326964,1,26
saca:FFV09_02035,1155,150,0.0,0.129004329004329,1,150
saca:FFV09_01625,1323,150,0.0,0.1126228269085412,1,150
saca:FFV09_21720,1938,150,0.0,0.07688338493292053,1,150
saca:FFV09_02860,981,117,0.0,0.11824668705402651,1,117
saca:FFV09_01530,1980,300,0.0,0.1505050505050505,2,300
saca:FFV09_19280,2211,150,0.0,0.0673903211216644,1,150
saca:FFV09_16615,4596,150,0.0,0.03241949521322889,1,150
saca:FFV09_06035,1968,23,0.0,0.011178861788617886,1,23
saca:FFV09_20775,837,121,0.0,0.14336917562724014,1,121
saca:FFV09_18060,1029,54,0.0,0.05150631681243926,1,54
saca:FFV09_13625,1875,85,0.0,0.0448,1,85
saca:FFV09_22475,1476,150,0.0,0.10094850948509485,1,150
saca:FFV09_13085,1143,150,0.0,0.13035870516185477,1,150
saca:FFV09_11945,1662,150,0.0,0.08965102286401926,1,150
saca:FFV09_04475,1182,150,0.0,0.1260575296108291,1,150
saca:FFV09_15955,1674,150,0.0,0.08900836320191159,1,150
saca:FFV09_23260,3213,150,0.0,0.04637410519763461,1,150
saca:FFV09_21255,1566,37,0.0,0.022988505747126436,1,37
saca:FFV09_16580,864,28,0.0,0.03125,1,28
saca:FFV09_08885,2229,150,0.0,0.06684611933602512,1,150
saca:FFV09_03045,3561,150,0.0,0.04184217916315642,1,150
saca:FFV09_07815,1458,150,0.0,0.10219478737997256,1,150
saca:FFV09_20265,1701,150,0.0,0.08759553203997648,1,150
saca:FFV09_19590,825,150,0.0,0.1806060606060606,1,150
saca:FFV09_08525,1272,150,0.0,0.11713836477987422,1,150
saca:FFV09_20200,2589,150,0.0,0.05755117806102742,1,150
saca:FFV09_19845,885,64,0.0,0.0711864406779661,1,64
saca:FFV09_11430,1299,150,0.0,0.1147036181678214,1,150
saca:FFV09_15740,978,150,0.0,0.1523517382413088,1,150
saca:FFV09_15475,1644,150,0.0,0.09063260340632603,1,150
saca:FFV09_02930,771,150,0.0,0.1932555123216602,1,150
saca:FFV09_08050,2001,150,0.0,0.07446276861569215,1,150
saca:FFV09_02485,828,150,0.0,0.17995169082125603,1,150
saca:FFV09_07855,468,30,0.0,0.06196581196581197,1,30
saca:FFV09_16815,1410,150,0.0,0.10567375886524823,1,150
saca:FFV09_07200,345,22,0.0,0.06086956521739131,1,22
saca:FFV09_07205,615,127,0.0,0.2048780487804878,1,127
saca:FFV09_13465,1329,150,0.0,0.11211437170805116,1,150
saca:FFV09_18760,513,126,0.0,0.24366471734892786,1,126
saca:FFV09_20600,2406,150,0.0,0.06192851205320033,1,150
saca:FFV09_21735,5667,300,0.0,0.05258514205046762,2,300
saca:FFV09_21980,1587,150,0.0,0.09388783868935098,1,150
saca:FFV09_22345,1371,24,0.0,0.016776075857038657,1,24
saca:FFV09_13950,1293,150,0.0,0.11523588553750967,1,150
saca:FFV09_08355,888,150,0.0,0.1677927927927928,1,150
saca:FFV09_07740,3552,150,0.0,0.0419481981981982,1,150
saca:FFV09_09020,1239,150,0.0,0.12025827280064569,1,150
saca:FFV09_11700,813,150,0.0,0.18327183271832717,1,150
saca:FFV09_10200,936,150,0.0,0.15918803418803418,1,150
saca:FFV09_13670,750,150,0.0,0.19866666666666666,1,150
saca:FFV09_07535,1755,150,0.0,0.0849002849002849,1,150
saca:FFV09_21105,1743,150,0.0,0.08548479632816983,1,150
saca:FFV09_14690,1311,150,0.0,0.11365369946605644,1,150
saca:FFV09_08805,867,3,0.0,0.002306805074971165,1,3
saca:FFV09_04295,993,150,0.0,0.1500503524672709,1,150
saca:FFV09_10920,477,150,0.0,0.31236897274633124,1,150
saca:FFV09_16680,1509,150,0.0,0.09874088800530152,1,150
saca:FFV09_21545,1641,150,0.0,0.09079829372333943,1,150
saca:FFV09_22230,1089,119,0.0,0.10835629017447199,1,119
saca:FFV09_22235,1680,30,0.0,0.017261904761904763,1,30
saca:FFV09_01605,204,115,1.0,0.5588235294117647,1,115
saca:FFV09_13785,585,95,0.0,0.1606837606837607,1,95
saca:FFV09_14700,1605,150,0.0,0.09283489096573208,1,150
saca:FFV09_04140,888,150,0.0,0.1677927927927928,1,150
saca:FFV09_23390,933,150,0.0,0.15969989281886388,1,150
saca:FFV09_07420,2796,150,0.0,0.05329041487839771,1,150
saca:FFV09_15990,1023,150,0.0,0.14565004887585534,1,150
saca:FFV09_17890,1302,5,0.0,0.0030721966205837174,1,5
saca:FFV09_17895,1221,146,0.0,0.11875511875511875,1,146
saca:FFV09_16675,777,8,0.0,0.009009009009009009,1,8
saca:FFV09_06725,675,150,0.0,0.22074074074074074,1,150
saca:FFV09_01890,1764,150,0.0,0.0844671201814059,1,150
saca:FFV09_17350,984,150,0.0,0.15142276422764228,1,150
saca:FFV09_18070,849,150,0.0,0.17550058892815076,1,150
fra:Francci3_0056,1575,150,0.0,0.0946031746031746,1,150
fra:Francci3_4269,1317,150,0.0,0.11313591495823842,1,150
fra:Francci3_3712,237,149,1.0,0.6244725738396625,1,149
fra:Francci3_R0048,1512,33,0.0,0.021164021164021163,1,33
fra:Francci3_4421,1164,150,0.0,0.12800687285223367,1,150
fra:Francci3_3663,2004,100,0.0,0.04940119760479042,1,100
fra:Francci3_3218,1023,109,0.0,0.10557184750733138,1,109
fra:Francci3_1349,2496,150,0.0,0.059695512820512824,1,150
fra:Francci3_4533,2757,150,0.0,0.05404425099746101,1,150
fra:Francci3_3372,855,46,0.0,0.05263157894736842,1,46
fra:Francci3_0490,2553,65,0.0,0.02506854680767724,1,65
fra:Francci3_4110,711,150,0.0,0.20956399437412096,1,150
fra:Francci3_3191,2277,150,0.0,0.06543697848045674,1,150
fra:Francci3_4486,1557,150,0.0,0.09569685292228645,1,150
fra:Francci3_0095,1110,150,0.0,0.13423423423423422,1,150
fra:Francci3_2946,1188,150,0.0,0.12542087542087543,1,150
fra:Francci3_1907,1281,150,0.0,0.11631537861046058,1,150
dmz:X794_02555,873,43,0.0,0.048109965635738834,1,43
dmz:X794_02560,765,105,0.0,0.13594771241830064,1,105
dmz:X794_02425,3822,150,0.0,0.03898482469911042,1,150
dmz:X794_00885,2166,150,0.0,0.06879039704524469,1,150
dmz:X794_05745,2337,150,0.0,0.06375695335900727,1,150
dmz:X794_00450,1146,150,0.0,0.1300174520069808,1,150
dmz:X794_02765,1797,150,0.0,0.08291597106288258,1,150
dmz:X794_06700,678,114,0.0,0.16666666666666666,1,114
dmz:X794_06030,1254,14,0.0,0.01036682615629984,1,14
dmz:X794_05335,444,20,0.0,0.04279279279279279,1,20
dmz:X794_05340,219,126,1.0,0.5707762557077626,1,126
dmz:X794_03570,1503,4,0.0,0.001996007984031936,1,4
dmz:X794_03900,1275,150,0.0,0.11686274509803922,1,150
dmz:X794_03610,654,150,0.0,0.22782874617737003,1,150
dmz:X794_00540,867,150,0.0,0.17185697808535177,1,150
dmz:X794_04495,714,150,0.0,0.20868347338935575,1,150
dmz:X794_03975,603,6,0.0,0.008291873963515755,1,6
dmz:X794_03980,450,140,0.0,0.3088888888888889,1,140
dmz:X794_02705,1146,150,0.0,0.1300174520069808,1,150
dmz:X794_05795,768,150,0.0,0.19401041666666666,1,150
dmz:X794_02405,1581,150,0.0,0.09424414927261227,1,150
dmz:X794_00655,861,150,0.0,0.17305458768873402,1,150
dmz:X794_02515,1800,150,0.0,0.08277777777777778,1,150
dmz:X794_01605,1248,150,0.0,0.11939102564102565,1,150
lmoo:LMOSLCC2378_2027,1740,150,0.0,0.08563218390804597,1,150
lmoo:LMOSLCC2378_1948,1083,150,0.0,0.13758079409048937,1,150
lmoo:LMOSLCC2378_1832,1014,78,0.0,0.07593688362919132,1,78
lmoo:LMOSLCC2378_0073,4497,150,0.0,0.03313319991105181,1,150
lmoo:LMOSLCC2378_2168,903,150,0.0,0.16500553709856036,1,150
lmoo:LMOSLCC2378_0918,1287,150,0.0,0.11577311577311578,1,150
lmoo:LMOSLCC2378_0362,447,145,0.0,0.3221476510067114,1,145
lmoo:LMOSLCC2378_0243,519,100,0.0,0.1907514450867052,1,100
lmoo:LMOSLCC2378_0244,1023,54,0.0,0.05180840664711633,1,54
lmoo:LMOSLCC2378_2404,1311,117,0.0,0.08848207475209764,1,117
lmoo:LMOSLCC2378_1307,1677,150,0.0,0.08884913536076326,1,150
lmoo:LMOSLCC2378_0729,1236,150,0.0,0.12055016181229773,1,150
lmoo:LMOSLCC2378_1957,276,55,0.0,0.1956521739130435,1,55
lmoo:LMOSLCC2378_2364,2784,150,0.0,0.053520114942528736,1,150
lmoo:LMOSLCC2378_1959,1017,145,0.0,0.1415929203539823,1,145
lmoo:LMOSLCC2378_2223,969,150,0.0,0.15376676986584106,1,150
lmoo:LMOSLCC2378_2342,1326,150,0.0,0.11236802413273002,1,150
lmoo:LMOSLCC2378_0387,303,150,0.0,0.49174917491749176,1,150
lmoo:LMOSLCC2378_0823,1074,150,0.0,0.1387337057728119,1,150
lmoo:LMOSLCC2378_0543,369,46,0.0,0.12195121951219512,1,46
lmoo:LMOSLCC2378_0504,1104,150,0.0,0.13496376811594202,1,150
lmoo:LMOSLCC2378_2514,2514,150,0.0,0.05926809864757359,1,150
lmoo:LMOSLCC2378_2141,756,150,0.0,0.1970899470899471,1,150
lmoo:LMOSLCC2378_1072,1635,150,0.0,0.09113149847094801,1,150
lmoo:LMOSLCC2378_1398,1077,150,0.0,0.13834726090993502,1,150
lmoo:LMOSLCC2378_2786,1131,150,0.0,0.1317418213969938,1,150
lmoo:LMOSLCC2378_0884,999,133,0.0,0.13213213213213212,1,133
lmoo:LMOSLCC2378_0607,2331,150,0.0,0.06392106392106392,1,150
lmoo:LMOSLCC2378_1552,849,150,0.0,0.17550058892815076,1,150
lmoo:LMOSLCC2378_0268,1338,14,0.0,0.009715994020926755,1,14
lmoo:LMOSLCC2378_0269,831,135,0.0,0.16125150421179302,1,135
lmoo:LMOSLCC2378_1571,1290,150,0.0,0.11550387596899225,1,150
lmoo:LMOSLCC2378_1300,408,139,0.0,0.3382352941176471,1,139
lmoo:LMOSLCC2378_1547,1029,150,0.0,0.14480077745383868,1,150
lmoo:LMOSLCC2378_1754,1470,150,0.0,0.10136054421768707,1,150
lmoo:LMOSLCC2378_0400,711,150,0.0,0.20956399437412096,1,150
lmoo:LMOSLCC2378rRNA17,2962,150,0.0,0.050303848750844024,1,150
lmoo:LMOSLCC2378_0605,1185,150,0.0,0.1257383966244726,1,150
lmoo:LMOSLCC2378_2674,1272,150,0.0,0.11713836477987422,1,150
lmoo:LMOSLCC2378_2559,855,12,0.0,0.012865497076023392,1,12
lmoo:LMOSLCC2378_2685,1257,150,0.0,0.11853619729514718,1,150
lmoo:LMOSLCC2378_1801,1233,150,0.0,0.12084347120843471,1,150
lmoo:LMOSLCC2378_2374,1167,150,0.0,0.12767780634104542,1,150
lmoo:LMOSLCC2378_1914,606,79,0.0,0.12871287128712872,1,79
lmoo:LMOSLCC2378_2771,1668,150,0.0,0.08932853717026379,1,150
lmoo:LMOSLCC2378_1690,474,150,0.0,0.3143459915611814,1,150
lmoo:LMOSLCC2378_0245,2463,150,0.0,0.060495330897279743,1,150
lmoo:LMOSLCC2378_2000,1722,150,0.0,0.08652729384436701,1,150
lmoo:LMOSLCC2378_1433,1245,150,0.0,0.11967871485943775,1,150
lmoo:LMOSLCC2378_0591,1284,150,0.0,0.11604361370716511,1,150
lmoo:LMOSLCC2378_1116,588,150,0.0,0.2534013605442177,1,150
lmoo:LMOSLCC2378_2132,1995,150,0.0,0.07468671679197995,1,150
lmoo:LMOSLCC2378_2031,3111,150,0.0,0.04789456766313083,1,150
lmoo:LMOSLCC2378_1749,3261,150,0.0,0.04569150567310641,1,150
lmoo:LMOSLCC2378_2767,1773,150,0.0,0.08403835307388607,1,150
lmoo:LMOSLCC2378_2355,546,150,0.0,0.27289377289377287,1,150
lmoo:LMOSLCC2378_1106,405,104,0.0,0.254320987654321,1,104
lmoo:LMOSLCC2378_2339,1899,150,0.0,0.0784623486045287,1,150
lmoo:LMOSLCC2378_0195,2292,150,0.0,0.0650087260034904,1,150
lmoo:LMOSLCC2378_2062,1476,150,0.0,0.10094850948509485,1,150
lmoo:LMOSLCC2378_2136,1134,150,0.0,0.13139329805996472,1,150
lmoo:LMOSLCC2378_2639,1083,135,0.0,0.123730378578024,1,135
lmoo:LMOSLCC2378_2017,819,150,0.0,0.18192918192918192,1,150
lmoo:LMOSLCC2378_1583,2658,150,0.0,0.05605718585402558,1,150
lmoo:LMOSLCC2378_2829,1374,125,0.0,0.09024745269286755,1,125
lmoo:LMOSLCC2378_1918,720,72,0.0,0.09861111111111111,1,72
lmoo:LMOSLCC2378_2713,1740,150,0.0,0.08563218390804597,1,150
lmoo:LMOSLCC2378_2008,720,150,0.0,0.20694444444444443,1,150
lmoo:LMOSLCC2378tRNA19,73,37,0.0,0.4931506849315068,1,37
lmoo:LMOSLCC2378tRNA20,74,74,1.0,0.9864864864864865,1,74
lmoo:LMOSLCC2378tRNA21,71,8,0.0,0.09859154929577464,1,8
lmoo:LMOSLCC2378rRNA08,2962,150,0.0,0.050303848750844024,1,150
lmoo:LMOSLCC2378_0049,1110,288,0.0,0.25765765765765763,2,288
lmoo:LMOSLCC2378_2010,1011,150,0.0,0.14737883283877348,1,150
lmoo:LMOSLCC2378_2271,936,150,0.0,0.15918803418803418,1,150
lmoo:LMOSLCC2378_1897,483,93,0.0,0.19047619047619047,1,93
lmoo:LMOSLCC2378_1898,945,42,0.0,0.04338624338624339,1,42
lmoo:LMOSLCC2378_1302,2460,150,0.0,0.06056910569105691,1,150
lmoo:LMOSLCC2378_1498,2160,150,0.0,0.06898148148148148,1,150
lmoo:LMOSLCC2378_1650,606,11,0.0,0.0165016501650165,1,11
lmoo:LMOSLCC2378_1651,1365,143,0.0,0.10402930402930403,1,143
lmoo:LMOSLCC2378_1678,1449,150,0.0,0.1028295376121463,1,150
lmoo:LMOSLCC2378_2240,786,150,0.0,0.1895674300254453,1,150
lmoo:LMOSLCC2378_2509,1206,150,0.0,0.12354892205638475,1,150
lmoo:LMOSLCC2378_2582,669,150,0.0,0.2227204783258595,1,150
lmoo:LMOSLCC2378_1570,2652,150,0.0,0.05618401206636501,1,150
lmoo:LMOSLCC2378_1334,468,150,0.0,0.31837606837606836,1,150
lmoo:LMOSLCC2378_1255,408,51,0.0,0.12254901960784313,1,51
lmoo:LMOSLCC2378_0030,1905,150,0.0,0.07821522309711286,1,150
lmoo:LMOSLCC2378_1750,2172,80,0.0,0.0363720073664825,1,80
lmoo:LMOSLCC2378_1609,1032,150,0.0,0.14437984496124032,1,150
lmoo:LMOSLCC2378_1716,2598,150,0.0,0.0573518090839107,1,150
lmoo:LMOSLCC2378_1344,2172,150,0.0,0.06860036832412524,1,150
lmoo:LMOSLCC2378_2413,1395,150,0.0,0.10681003584229391,1,150
lmoo:LMOSLCC2378_0834,2631,150,0.0,0.056632459141011025,1,150
lmoo:LMOSLCC2378_0780,612,150,0.0,0.2434640522875817,1,150
lmoo:LMOSLCC2378_2491,2871,150,0.0,0.051898293277603626,1,150
lmoo:LMOSLCC2378_1308,918,150,0.0,0.16230936819172112,1,150
lmoo:LMOSLCC2378_1919,1293,150,0.0,0.11523588553750967,1,150
hpys:HPSA20_0816,1092,150,0.0,0.13644688644688643,1,150
hpys:HPSA20_1382,789,150,0.0,0.1888466413181242,1,150
hpys:HPSA20_1195,1704,187,0.0,0.1449530516431925,2,249
hpys:HPSA20_0418,1947,150,0.0,0.07652799178222908,1,150
hpys:HPSA20_1610,2976,150,0.0,0.050067204301075266,1,150
hpys:HPSA20_1503,486,150,0.0,0.3065843621399177,1,150
hpys:HPSA20_0570,1209,150,0.0,0.12324234904880066,1,150
hpys:HPSA20_1533,2682,150,0.0,0.05555555555555555,1,150
hpys:HPSA20_0323,291,45,0.0,0.15120274914089346,1,45
hpys:HPSA20_1210,1401,150,0.0,0.10635260528194147,1,150
hpys:HPSA20_0825,2559,150,0.0,0.05822586948026573,1,150
hpys:HPSA20_0883,591,111,0.0,0.18612521150592218,1,111
hpys:HPSA20_0499,1251,150,0.0,0.11910471622701839,1,150
hpys:HPSA20_0787,1248,150,0.0,0.11939102564102565,1,150
hpys:HPSA20_0732,2493,150,0.0,0.05976734857601283,1,150
hpys:HPSA20_0708,945,150,0.0,0.15767195767195769,1,150
hpys:HPSA20_0051,1146,150,0.0,0.1300174520069808,1,150
hpys:HPSA20_0298,1230,150,0.0,0.12113821138211382,1,150
hpys:HPSA20_1071,78,12,0.0,0.14102564102564102,1,12
hpys:HPSA20_0135,2211,26,0.0,0.011307100859339666,1,26
hpys:HPSA20_0530,1326,150,0.0,0.11236802413273002,1,150
hpys:HPSA20_0853,840,185,0.0,0.21785714285714286,2,185
hpys:HPSA20_0484,1056,84,0.0,0.07859848484848485,1,84
hpys:HPSA20_1323,1218,150,0.0,0.12233169129720854,1,150
hpys:HPSA20_0584,1491,34,0.0,0.022132796780684104,1,34
hpys:HPSA20_1466,816,150,0.0,0.18259803921568626,1,150
hpys:HPSA20_0385,1791,150,0.0,0.08319374651032943,1,150
hpys:HPSA20_0368,459,150,0.0,0.32461873638344224,1,150
hpys:HPSA20_1721,1710,300,0.0,0.1742690058479532,2,300
hpys:HPSA20_0391,636,150,0.0,0.23427672955974843,1,150
hpys:HPSA20_0201,1278,150,0.0,0.11658841940532082,1,150
hpys:HPSA20_0101,2058,150,0.0,0.07240038872691934,1,150
hpys:HPSA20_1134,1512,150,0.0,0.09854497354497355,1,150
hpys:HPSA20_0485,2028,150,0.0,0.07347140039447732,1,150
hpys:HPSA20_0975,693,150,0.0,0.215007215007215,1,150
hpys:HPSA20_0106,1008,224,0.0,0.29563492063492064,2,300
hpys:HPSA20_1398,1035,150,0.0,0.14396135265700483,1,150
hpys:HPSA20_0003,831,150,0.0,0.1793020457280385,1,150
hpys:HPSA20_0129,771,27,0.0,0.03372243839169909,1,27
hpys:HPSA20_0083,1677,150,0.0,0.08884913536076326,1,150
hpys:HPSA20_0898,3000,450,0.0,0.149,3,450
hpys:HPSA20_1642,597,258,0.0,0.4656616415410385,2,280
hpys:HPSA20_1571,1035,225,0.0,0.21545893719806763,2,225
hpys:HPSA20_1572,1227,79,0.0,0.06356968215158924,1,79
hpys:HPSA20_1445,438,150,0.0,0.3401826484018265,1,150
hpys:HPSA20_0952,234,111,0.0,0.4700854700854701,1,111
hpys:HPSA20_0953,729,40,0.0,0.053497942386831275,1,40
hpys:HPSA20_1647,1044,150,0.0,0.14272030651340997,1,150
hpys:HPSA20_1717,654,150,0.0,0.22782874617737003,1,150
hpys:HPSA20_0334,858,150,0.0,0.17365967365967366,1,150
hpys:HPSA20_1217,798,103,0.0,0.12781954887218044,1,103
hpys:HPSA20_1218,639,42,0.0,0.06416275430359937,1,42
hpys:HPSA20_0192,1092,150,0.0,0.13644688644688643,1,150
hpys:HPSA20_0099,1353,150,0.0,0.11012564671101256,1,150
hpys:HPSA20_0116,2028,150,0.0,0.07347140039447732,1,150
hpys:HPSA20_0523,1137,150,0.0,0.1310466138962181,1,150
hpys:HPSA20_0714,2304,150,0.0,0.0646701388888889,1,150
hpys:HPSA20_0352,756,150,0.0,0.1970899470899471,1,150
hpys:HPSA20_0341,1293,150,0.0,0.11523588553750967,1,150
hpys:HPSA20_0375,882,150,0.0,0.1689342403628118,1,150
hpys:HPSA20_0422,984,150,0.0,0.15142276422764228,1,150
hpys:HPSA20_0404,1656,150,0.0,0.08997584541062802,1,150
